,Coordenada $x_{1}$,Coordenada $x_{2}$,Valor de la Función,Abscisas del Punto,Punto Completo
$X_{330}$,-14.382236439722252,14.608098601739854,161.37840254070983,"[-14.382236439722252, 14.608098601739854]","[-14.382236439722252, 14.608098601739854, 161.37840254070983]"
$X_{331}$,10.425973769747475,1.213042608971115,-20.04273603870066,"[10.425973769747475, 1.213042608971115]","[10.425973769747475, 1.213042608971115, -20.04273603870066]"
$X_{332}$,16.651362806959852,14.540753288115333,41.714043518270174,"[16.651362806959852, 14.540753288115333]","[16.651362806959852, 14.540753288115333, 41.714043518270174]"
$X_{333}$,4.846897729314215,12.700065816934043,139.60694207840987,"[4.846897729314215, 12.700065816934043]","[4.846897729314215, 12.700065816934043, 139.60694207840987]"
$X_{334}$,-11.094264360523415,16.341052639278487,210.29416554652832,"[-11.094264360523415, 16.341052639278487]","[-11.094264360523415, 16.341052639278487, 210.29416554652832]"
$X_{335}$,-16.17911120096897,-0.32268055639284654,24.47891117150204,"[-16.17911120096897, -0.32268055639284654]","[-16.17911120096897, -0.32268055639284654, 24.47891117150204]"
$X_{336}$,-6.538570371301628,-18.3885974691578,-114.80039896776682,"[-6.538570371301628, -18.3885974691578]","[-6.538570371301628, -18.3885974691578, -114.80039896776682]"
$X_{337}$,19.98191239296066,-5.971324430836088,-113.73052359624961,"[19.98191239296066, -5.971324430836088]","[19.98191239296066, -5.971324430836088, -113.73052359624961]"
$X_{338}$,-0.5139114020782607,17.925901137089816,152.53874749461906,"[-0.5139114020782607, 17.925901137089816]","[-0.5139114020782607, 17.925901137089816, 152.53874749461906]"
$X_{339}$,9.904115169048747,8.466442059746491,39.246105024475334,"[9.904115169048747, 8.466442059746491]","[9.904115169048747, 8.466442059746491, 39.246105024475334]"
$X_{340}$,17.233533929795712,-4.303146266694103,-91.59846845462538,"[17.233533929795712, -4.303146266694103]","[17.233533929795712, -4.303146266694103, -91.59846845462538]"
$X_{341}$,-4.762163120549925,8.823467780652873,87.52509443389026,"[-4.762163120549925, 8.823467780652873]","[-4.762163120549925, 8.823467780652873, 87.52509443389026]"
$X_{342}$,11.993814036906926,-4.3277992691596445,-122.04968750048874,"[11.993814036906926, -4.3277992691596445]","[11.993814036906926, -4.3277992691596445, -122.04968750048874]"
$X_{343}$,-15.766067616822852,9.639997951473141,170.88021985190903,"[-15.766067616822852, 9.639997951473141]","[-15.766067616822852, 9.639997951473141, 170.88021985190903]"
$X_{344}$,12.033549845406199,-7.290059518230523,-142.24062191705983,"[12.033549845406199, -7.290059518230523]","[12.033549845406199, -7.290059518230523, -142.24062191705983]"
$X_{345}$,-10.778282507588205,-9.112445918710499,-4.235488303362914,"[-10.778282507588205, -9.112445918710499]","[-10.778282507588205, -9.112445918710499, -4.235488303362914]"
$X_{346}$,12.343584373121281,14.853232284523507,46.35115293907602,"[12.343584373121281, 14.853232284523507]","[12.343584373121281, 14.853232284523507, 46.35115293907602]"
$X_{347}$,17.324059622619288,-17.54927741549196,-274.6882645016402,"[17.324059622619288, -17.54927741549196]","[17.324059622619288, -17.54927741549196, -274.6882645016402]"
$X_{348}$,-17.532392805083514,-14.67965098600628,-71.3155769046083,"[-17.532392805083514, -14.67965098600628]","[-17.532392805083514, -14.67965098600628, -71.3155769046083]"
$X_{349}$,8.81136182079075,19.356290042174713,111.53545176395869,"[8.81136182079075, 19.356290042174713]","[8.81136182079075, 19.356290042174713, 111.53545176395869]"
$X_{350}$,-17.38040444631718,-1.1037292304835518,110.13736538576433,"[-17.38040444631718, -1.1037292304835518]","[-17.38040444631718, -1.1037292304835518, 110.13736538576433]"
$X_{351}$,16.424366550036318,14.567011342220283,29.90725057530932,"[16.424366550036318, 14.567011342220283]","[16.424366550036318, 14.567011342220283, 29.90725057530932]"
$X_{352}$,16.94012076971844,-13.596833591418566,-210.44519751542413,"[16.94012076971844, -13.596833591418566]","[16.94012076971844, -13.596833591418566, -210.44519751542413]"
$X_{353}$,-6.426713368467421,14.961279265517703,214.60429048128353,"[-6.426713368467421, 14.961279265517703]","[-6.426713368467421, 14.961279265517703, 214.60429048128353]"
$X_{354}$,-11.839565301450005,0.5702129717417606,49.3108966601397,"[-11.839565301450005, 0.5702129717417606]","[-11.839565301450005, 0.5702129717417606, 49.3108966601397]"
$X_{355}$,-11.245850263452976,1.779011767538627,81.82889779303916,"[-11.245850263452976, 1.779011767538627]","[-11.245850263452976, 1.779011767538627, 81.82889779303916]"
$X_{356}$,-11.231539745566593,-7.238548569013545,1.5914367328393588,"[-11.231539745566593, -7.238548569013545]","[-11.231539745566593, -7.238548569013545, 1.5914367328393588]"
$X_{357}$,3.887295830685858,11.22421252553588,112.6994836081081,"[3.887295830685858, 11.22421252553588]","[3.887295830685858, 11.22421252553588, 112.6994836081081]"
$X_{358}$,-2.5593995626580366,19.238265191808487,172.95847592321485,"[-2.5593995626580366, 19.238265191808487]","[-2.5593995626580366, 19.238265191808487, 172.95847592321485]"
$X_{359}$,14.532076664429674,-18.78034473158237,-214.19540856266408,"[14.532076664429674, -18.78034473158237]","[14.532076664429674, -18.78034473158237, -214.19540856266408]"
$X_{360}$,-15.409893793801936,3.525197210566965,141.9798501933737,"[-15.409893793801936, 3.525197210566965]","[-15.409893793801936, 3.525197210566965, 141.9798501933737]"
$X_{361}$,-18.832466779518096,15.125323445701383,204.34250842905863,"[-18.832466779518096, 15.125323445701383]","[-18.832466779518096, 15.125323445701383, 204.34250842905863]"
$X_{362}$,-2.1844355762693937,-10.78434475001455,-77.17690385378715,"[-2.1844355762693937, -10.78434475001455]","[-2.1844355762693937, -10.78434475001455, -77.17690385378715]"
$X_{363}$,-4.470698067243077,7.684997798172741,119.419233348472,"[-4.470698067243077, 7.684997798172741]","[-4.470698067243077, 7.684997798172741, 119.419233348472]"
$X_{364}$,9.286245432763373,13.848618989677782,107.58250683267204,"[9.286245432763373, 13.848618989677782]","[9.286245432763373, 13.848618989677782, 107.58250683267204]"
$X_{365}$,14.630478019506242,-12.616189203881753,-190.38501455265836,"[14.630478019506242, -12.616189203881753]","[14.630478019506242, -12.616189203881753, -190.38501455265836]"
$X_{366}$,-1.849447894118569,3.817354935636885,60.612443426275995,"[-1.849447894118569, 3.817354935636885]","[-1.849447894118569, 3.817354935636885, 60.612443426275995]"
$X_{367}$,-16.354463042354052,2.6720368371929197,92.29265944226121,"[-16.354463042354052, 2.6720368371929197]","[-16.354463042354052, 2.6720368371929197, 92.29265944226121]"
$X_{368}$,7.223390338522652,6.1461530614709226,-0.3843471417269768,"[7.223390338522652, 6.1461530614709226]","[7.223390338522652, 6.1461530614709226, -0.3843471417269768]"
$X_{369}$,-19.99398552244368,-3.9190350560395295,95.51606622101562,"[-19.99398552244368, -3.9190350560395295]","[-19.99398552244368, -3.9190350560395295, 95.51606622101562]"
$X_{370}$,-11.925295774088953,-9.821642843588169,-16.608332799392535,"[-11.925295774088953, -9.821642843588169]","[-11.925295774088953, -9.821642843588169, -16.608332799392535]"
$X_{371}$,16.102895806794365,12.712314858191156,33.716539893295845,"[16.102895806794365, 12.712314858191156]","[16.102895806794365, 12.712314858191156, 33.716539893295845]"
$X_{372}$,-15.764963648248553,10.182040324028097,178.8674023705711,"[-15.764963648248553, 10.182040324028097]","[-15.764963648248553, 10.182040324028097, 178.8674023705711]"
$X_{373}$,-18.2942520422117,-10.777899068651395,-21.098144257042613,"[-18.2942520422117, -10.777899068651395]","[-18.2942520422117, -10.777899068651395, -21.098144257042613]"
$X_{374}$,8.796821647862206,18.991236267705304,109.25895424343153,"[8.796821647862206, 18.991236267705304]","[8.796821647862206, 18.991236267705304, 109.25895424343153]"
$X_{375}$,-8.996093065813886,8.402496435712177,113.42319988558648,"[-8.996093065813886, 8.402496435712177]","[-8.996093065813886, 8.402496435712177, 113.42319988558648]"
$X_{376}$,5.625400807306601,0.9084430390882048,-0.3746568078034276,"[5.625400807306601, 0.9084430390882048]","[5.625400807306601, 0.9084430390882048, -0.3746568078034276]"
$X_{377}$,11.063906424869309,-4.757953445585592,-95.4316898328497,"[11.063906424869309, -4.757953445585592]","[11.063906424869309, -4.757953445585592, -95.4316898328497]"
$X_{378}$,10.838715621240397,3.140124623672598,-24.7615182553051,"[10.838715621240397, 3.140124623672598]","[10.838715621240397, 3.140124623672598, -24.7615182553051]"
$X_{379}$,11.652614546876304,-12.684064580051766,-148.06531217082258,"[11.652614546876304, -12.684064580051766]","[11.652614546876304, -12.684064580051766, -148.06531217082258]"
$X_{380}$,-10.368863872906996,0.6972290126578002,80.26506583224887,"[-10.368863872906996, 0.6972290126578002]","[-10.368863872906996, 0.6972290126578002, 80.26506583224887]"
$X_{381}$,-2.759138877619101,0.07429126826926336,44.449331937629026,"[-2.759138877619101, 0.07429126826926336]","[-2.759138877619101, 0.07429126826926336, 44.449331937629026]"
$X_{382}$,-6.959579607816062,4.89030800912634,95.32653329627985,"[-6.959579607816062, 4.89030800912634]","[-6.959579607816062, 4.89030800912634, 95.32653329627985]"
$X_{383}$,-0.9687034434452393,-19.74103452842302,-218.85373801267679,"[-0.9687034434452393, -19.74103452842302]","[-0.9687034434452393, -19.74103452842302, -218.85373801267679]"
$X_{384}$,-4.245139727635623,15.961258725388149,203.6293492104711,"[-4.245139727635623, 15.961258725388149]","[-4.245139727635623, 15.961258725388149, 203.6293492104711]"
$X_{385}$,-17.34467795015533,10.026645772531786,164.88863037318467,"[-17.34467795015533, 10.026645772531786]","[-17.34467795015533, 10.026645772531786, 164.88863037318467]"
$X_{386}$,15.304966404941872,-7.528389440119483,-148.01747417506195,"[15.304966404941872, -7.528389440119483]","[15.304966404941872, -7.528389440119483, -148.01747417506195]"
$X_{387}$,14.51995768096102,-16.54262393513681,-183.7430177152126,"[14.51995768096102, -16.54262393513681]","[14.51995768096102, -16.54262393513681, -183.7430177152126]"
$X_{388}$,-5.8193141166694815,15.686301515341974,220.1052743703619,"[-5.8193141166694815, 15.686301515341974]","[-5.8193141166694815, 15.686301515341974, 220.1052743703619]"
$X_{389}$,-9.489589737300811,12.781671319232544,150.43302602225114,"[-9.489589737300811, 12.781671319232544]","[-9.489589737300811, 12.781671319232544, 150.43302602225114]"
$X_{390}$,-0.23768843794156425,1.8029407671206457,38.19308209367971,"[-0.23768843794156425, 1.8029407671206457]","[-0.23768843794156425, 1.8029407671206457, 38.19308209367971]"
$X_{391}$,-11.733023520131546,-3.3905097371367923,-1.2153083385876933,"[-11.733023520131546, -3.3905097371367923]","[-11.733023520131546, -3.3905097371367923, -1.2153083385876933]"
$X_{392}$,-7.176963611733216,10.500149030949657,121.20920616095692,"[-7.176963611733216, 10.500149030949657]","[-7.176963611733216, 10.500149030949657, 121.20920616095692]"
$X_{393}$,-16.520700845846488,-8.755220071520826,10.213813255932545,"[-16.520700845846488, -8.755220071520826]","[-16.520700845846488, -8.755220071520826, 10.213813255932545]"
$X_{394}$,-3.5957018551176247,-9.900799805408722,-41.45685132429615,"[-3.5957018551176247, -9.900799805408722]","[-3.5957018551176247, -9.900799805408722, -41.45685132429615]"
$X_{395}$,-7.892263993045955,5.082382524153299,92.66503154010684,"[-7.892263993045955, 5.082382524153299]","[-7.892263993045955, 5.082382524153299, 92.66503154010684]"
$X_{396}$,-7.41919350876659,-17.794377657876733,-145.01869519493658,"[-7.41919350876659, -17.794377657876733]","[-7.41919350876659, -17.794377657876733, -145.01869519493658]"
$X_{397}$,-2.33640560351477,10.981132049537486,162.62453127180814,"[-2.33640560351477, 10.981132049537486]","[-2.33640560351477, 10.981132049537486, 162.62453127180814]"
$X_{398}$,17.49787722143148,-12.527766253230563,-217.57335041325229,"[17.49787722143148, -12.527766253230563]","[17.49787722143148, -12.527766253230563, -217.57335041325229]"
$X_{399}$,12.25211730403602,-0.7188810474808385,-46.914286419836,"[12.25211730403602, -0.7188810474808385]","[12.25211730403602, -0.7188810474808385, -46.914286419836]"
$X_{400}$,-5.55952051171721,-4.926655069835096,-16.858932421621432,"[-5.55952051171721, -4.926655069835096]","[-5.55952051171721, -4.926655069835096, -16.858932421621432]"
$X_{401}$,19.963167073042293,4.674293603598905,-10.258108044246086,"[19.963167073042293, 4.674293603598905]","[19.963167073042293, 4.674293603598905, -10.258108044246086]"
$X_{402}$,-19.260129415140568,-6.759826324968028,14.961895330354414,"[-19.260129415140568, -6.759826324968028]","[-19.260129415140568, -6.759826324968028, 14.961895330354414]"
$X_{403}$,-11.045945969156685,-7.581641949158765,18.59652213207185,"[-11.045945969156685, -7.581641949158765]","[-11.045945969156685, -7.581641949158765, 18.59652213207185]"
$X_{404}$,-0.3845947872521336,6.773559475438823,89.75275831586919,"[-0.3845947872521336, 6.773559475438823]","[-0.3845947872521336, 6.773559475438823, 89.75275831586919]"
$X_{405}$,3.460329046978025,18.014443918672043,129.41593051423317,"[3.460329046978025, 18.014443918672043]","[3.460329046978025, 18.014443918672043, 129.41593051423317]"
$X_{406}$,0.8308663985653055,14.267706041941494,112.5810483718154,"[0.8308663985653055, 14.267706041941494]","[0.8308663985653055, 14.267706041941494, 112.5810483718154]"
$X_{407}$,14.072048186549353,14.944718902839782,77.36075682641034,"[14.072048186549353, 14.944718902839782]","[14.072048186549353, 14.944718902839782, 77.36075682641034]"
$X_{408}$,-13.68514617314609,-0.2594198951282678,36.92813668118552,"[-13.68514617314609, -0.2594198951282678]","[-13.68514617314609, -0.2594198951282678, 36.92813668118552]"
$X_{409}$,1.0613921547056115,-12.90772679999284,-109.70838210717088,"[1.0613921547056115, -12.90772679999284]","[1.0613921547056115, -12.90772679999284, -109.70838210717088]"
$X_{410}$,-6.513767991631125,-6.46802105673844,-38.407448174281896,"[-6.513767991631125, -6.46802105673844]","[-6.513767991631125, -6.46802105673844, -38.407448174281896]"
$X_{411}$,-3.2309623267349608,-15.142370999838848,-153.6668354036039,"[-3.2309623267349608, -15.142370999838848]","[-3.2309623267349608, -15.142370999838848, -153.6668354036039]"
$X_{412}$,12.979998329497334,-10.000191910537026,-150.37918956572742,"[12.979998329497334, -10.000191910537026]","[12.979998329497334, -10.000191910537026, -150.37918956572742]"
$X_{413}$,13.77666721500313,-5.16997390022912,-137.67591470164075,"[13.77666721500313, -5.16997390022912]","[13.77666721500313, -5.16997390022912, -137.67591470164075]"
$X_{414}$,14.36046765312323,15.983923610172099,83.68683939856263,"[14.36046765312323, 15.983923610172099]","[14.36046765312323, 15.983923610172099, 83.68683939856263]"
$X_{415}$,-3.418461031505,3.9151633809644757,64.66911564189257,"[-3.418461031505, 3.9151633809644757]","[-3.418461031505, 3.9151633809644757, 64.66911564189257]"
$X_{416}$,-19.825330244339213,8.600653720043784,171.71601911549573,"[-19.825330244339213, 8.600653720043784]","[-19.825330244339213, 8.600653720043784, 171.71601911549573]"
$X_{417}$,-11.813936257335303,-9.420563620587114,-50.784634324839914,"[-11.813936257335303, -9.420563620587114]","[-11.813936257335303, -9.420563620587114, -50.784634324839914]"
$X_{418}$,-8.28186747245173,-2.7052907338095444,28.020964370207185,"[-8.28186747245173, -2.7052907338095444]","[-8.28186747245173, -2.7052907338095444, 28.020964370207185]"
$X_{419}$,9.572091053642882,-1.764192394716524,-88.42413393227227,"[9.572091053642882, -1.764192394716524]","[9.572091053642882, -1.764192394716524, -88.42413393227227]"
$X_{420}$,15.301959840782395,19.798817600492782,99.96365875180729,"[15.301959840782395, 19.798817600492782]","[15.301959840782395, 19.798817600492782, 99.96365875180729]"
$X_{421}$,-19.132381139185114,-14.564278097612764,-100.69133813204608,"[-19.132381139185114, -14.564278097612764]","[-19.132381139185114, -14.564278097612764, -100.69133813204608]"
$X_{422}$,7.7861903418412055,-19.47760109420222,-261.728324367341,"[7.7861903418412055, -19.47760109420222]","[7.7861903418412055, -19.47760109420222, -261.728324367341]"
$X_{423}$,-12.222862984073117,-3.3644089481149706,4.049504574156471,"[-12.222862984073117, -3.3644089481149706]","[-12.222862984073117, -3.3644089481149706, 4.049504574156471]"
$X_{424}$,7.086844669056731,4.692238255163122,1.8412576702502204,"[7.086844669056731, 4.692238255163122]","[7.086844669056731, 4.692238255163122, 1.8412576702502204]"
$X_{425}$,4.063866990171292,-4.426900229653455,-30.001928186990494,"[4.063866990171292, -4.426900229653455]","[4.063866990171292, -4.426900229653455, -30.001928186990494]"
$X_{426}$,14.679725834830975,18.062311533434325,128.96980215047503,"[14.679725834830975, 18.062311533434325]","[14.679725834830975, 18.062311533434325, 128.96980215047503]"
$X_{427}$,-5.836721349992615,12.666340302082446,116.73629898932501,"[-5.836721349992615, 12.666340302082446]","[-5.836721349992615, 12.666340302082446, 116.73629898932501]"
$X_{428}$,11.948537216992406,18.101881341772653,104.05777246900084,"[11.948537216992406, 18.101881341772653]","[11.948537216992406, 18.101881341772653, 104.05777246900084]"
$X_{429}$,-10.002767780620525,-14.455378073903699,-106.80314550141524,"[-10.002767780620525, -14.455378073903699]","[-10.002767780620525, -14.455378073903699, -106.80314550141524]"
$X_{430}$,14.091822276346996,-1.199411322538964,-83.3296959379638,"[14.091822276346996, -1.199411322538964]","[14.091822276346996, -1.199411322538964, -83.3296959379638]"
$X_{431}$,-13.518329183880677,11.7522486297743,215.9885494464254,"[-13.518329183880677, 11.7522486297743]","[-13.518329183880677, 11.7522486297743, 215.9885494464254]"
$X_{432}$,15.382709098923812,2.047397360195294,-83.38722784170247,"[15.382709098923812, 2.047397360195294]","[15.382709098923812, 2.047397360195294, -83.38722784170247]"
$X_{433}$,11.51358083920804,13.408218894226081,111.32027982332687,"[11.51358083920804, 13.408218894226081]","[11.51358083920804, 13.408218894226081, 111.32027982332687]"
$X_{434}$,7.53412257179702,-0.30151800936522477,-19.585814639065703,"[7.53412257179702, -0.30151800936522477]","[7.53412257179702, -0.30151800936522477, -19.585814639065703]"
$X_{435}$,4.148402468582656,0.635129844693747,-14.085137680086614,"[4.148402468582656, 0.635129844693747]","[4.148402468582656, 0.635129844693747, -14.085137680086614]"
$X_{436}$,-13.375064237832003,-8.92873335254578,10.776425579663329,"[-13.375064237832003, -8.92873335254578]","[-13.375064237832003, -8.92873335254578, 10.776425579663329]"
$X_{437}$,18.16848036643335,-7.994542020604252,-165.38572126900144,"[18.16848036643335, -7.994542020604252]","[18.16848036643335, -7.994542020604252, -165.38572126900144]"
$X_{438}$,-9.269689266833385,13.871150983051656,132.43883937378462,"[-9.269689266833385, 13.871150983051656]","[-9.269689266833385, 13.871150983051656, 132.43883937378462]"
$X_{439}$,8.737963198140356,-9.531170257873942,-166.95243452907536,"[8.737963198140356, -9.531170257873942]","[8.737963198140356, -9.531170257873942, -166.95243452907536]"
$X_{440}$,-0.21559597576992573,-9.518276135524628,-135.89469489258704,"[-0.21559597576992573, -9.518276135524628]","[-0.21559597576992573, -9.518276135524628, -135.89469489258704]"
$X_{441}$,-8.223122544109277,8.787655993499236,167.2897238575446,"[-8.223122544109277, 8.787655993499236]","[-8.223122544109277, 8.787655993499236, 167.2897238575446]"
$X_{442}$,12.657322541288337,12.189731562194282,90.84297507659986,"[12.657322541288337, 12.189731562194282]","[12.657322541288337, 12.189731562194282, 90.84297507659986]"
$X_{443}$,17.843085770939794,-2.4597259110651883,-109.28270028119933,"[17.843085770939794, -2.4597259110651883]","[17.843085770939794, -2.4597259110651883, -109.28270028119933]"
$X_{444}$,-0.8894722571262825,19.877691955937486,160.8260497574424,"[-0.8894722571262825, 19.877691955937486]","[-0.8894722571262825, 19.877691955937486, 160.8260497574424]"
$X_{445}$,-2.204946161406589,-12.482190721464459,-142.81159789001296,"[-2.204946161406589, -12.482190721464459]","[-2.204946161406589, -12.482190721464459, -142.81159789001296]"
$X_{446}$,11.931251883667485,9.825435052063717,13.891466721805731,"[11.931251883667485, 9.825435052063717]","[11.931251883667485, 9.825435052063717, 13.891466721805731]"
$X_{447}$,17.827473617451915,-12.32283518998264,-225.60093844006008,"[17.827473617451915, -12.32283518998264]","[17.827473617451915, -12.32283518998264, -225.60093844006008]"
$X_{448}$,7.903708193132633,-16.52978081397054,-213.83229717980706,"[7.903708193132633, -16.52978081397054]","[7.903708193132633, -16.52978081397054, -213.83229717980706]"
$X_{449}$,16.647250126236933,-16.042081477348212,-235.4107879874703,"[16.647250126236933, -16.042081477348212]","[16.647250126236933, -16.042081477348212, -235.4107879874703]"
$X_{450}$,12.468442105033958,9.039050221622318,-7.596292383250592,"[12.468442105033958, 9.039050221622318]","[12.468442105033958, 9.039050221622318, -7.596292383250592]"
$X_{451}$,18.871117984740742,11.363667608938101,73.58130518901588,"[18.871117984740742, 11.363667608938101]","[18.871117984740742, 11.363667608938101, 73.58130518901588]"
$X_{452}$,18.024236920879574,-7.885107046625524,-186.90629741280193,"[18.024236920879574, -7.885107046625524]","[18.024236920879574, -7.885107046625524, -186.90629741280193]"
$X_{453}$,9.235245284608315,-3.2911756160880685,-62.355443119956426,"[9.235245284608315, -3.2911756160880685]","[9.235245284608315, -3.2911756160880685, -62.355443119956426]"
$X_{454}$,-10.884297981889466,15.645795487138933,220.6761959631311,"[-10.884297981889466, 15.645795487138933]","[-10.884297981889466, 15.645795487138933, 220.6761959631311]"
$X_{455}$,-6.342001962747235,13.523312212064944,138.92125637204623,"[-6.342001962747235, 13.523312212064944]","[-6.342001962747235, 13.523312212064944, 138.92125637204623]"
$X_{456}$,-7.5489221914215765,7.859441245107629,138.2483556143677,"[-7.5489221914215765, 7.859441245107629]","[-7.5489221914215765, 7.859441245107629, 138.2483556143677]"
$X_{457}$,3.0968918131469856,19.52194644338374,165.05689181444748,"[3.0968918131469856, 19.52194644338374]","[3.0968918131469856, 19.52194644338374, 165.05689181444748]"
$X_{458}$,3.2973238179176256,16.49678198967434,174.2586627122084,"[3.2973238179176256, 16.49678198967434]","[3.2973238179176256, 16.49678198967434, 174.2586627122084]"
$X_{459}$,-11.023643130175369,12.171512487281412,186.13191395983756,"[-11.023643130175369, 12.171512487281412]","[-11.023643130175369, 12.171512487281412, 186.13191395983756]"
$X_{460}$,5.56610588673707,12.274714160085956,95.07464226153594,"[5.56610588673707, 12.274714160085956]","[5.56610588673707, 12.274714160085956, 95.07464226153594]"
$X_{461}$,-11.52643267764612,17.647705240855707,221.4665781989899,"[-11.52643267764612, 17.647705240855707]","[-11.52643267764612, 17.647705240855707, 221.4665781989899]"
$X_{462}$,-4.823302844232167,-14.275242584376727,-159.27903531503665,"[-4.823302844232167, -14.275242584376727]","[-4.823302844232167, -14.275242584376727, -159.27903531503665]"
$X_{463}$,17.76482877607237,-4.8596689122298145,-160.69611120729147,"[17.76482877607237, -4.8596689122298145]","[17.76482877607237, -4.8596689122298145, -160.69611120729147]"
$X_{464}$,9.703798022991489,-4.606285811773949,-134.19006838798973,"[9.703798022991489, -4.606285811773949]","[9.703798022991489, -4.606285811773949, -134.19006838798973]"
$X_{465}$,9.182878016598742,-15.796740017235757,-182.41548505077122,"[9.182878016598742, -15.796740017235757]","[9.182878016598742, -15.796740017235757, -182.41548505077122]"
$X_{466}$,-16.369193139776726,-14.892319353482213,-27.96389039630379,"[-16.369193139776726, -14.892319353482213]","[-16.369193139776726, -14.892319353482213, -27.96389039630379]"
$X_{467}$,8.427261575428247,2.8306693843682993,-47.14355806425798,"[8.427261575428247, 2.8306693843682993]","[8.427261575428247, 2.8306693843682993, -47.14355806425798]"
$X_{468}$,-12.457947843319612,1.7402830804359937,67.87760702618868,"[-12.457947843319612, 1.7402830804359937]","[-12.457947843319612, 1.7402830804359937, 67.87760702618868]"
$X_{469}$,19.202074803719007,7.688302689136805,-1.3143700587823481,"[19.202074803719007, 7.688302689136805]","[19.202074803719007, 7.688302689136805, -1.3143700587823481]"
$X_{470}$,3.823034349567301,3.4543561695851466,-9.889303443013588,"[3.823034349567301, 3.4543561695851466]","[3.823034349567301, 3.4543561695851466, -9.889303443013588]"
$X_{471}$,-4.227150345753522,0.6774911341472531,8.600124909400607,"[-4.227150345753522, 0.6774911341472531]","[-4.227150345753522, 0.6774911341472531, 8.600124909400607]"
$X_{472}$,16.542676597560316,-16.23592965788707,-189.1900338898275,"[16.542676597560316, -16.23592965788707]","[16.542676597560316, -16.23592965788707, -189.1900338898275]"
$X_{473}$,-12.68134612653753,-8.554983953920763,-3.3430963440086963,"[-12.68134612653753, -8.554983953920763]","[-12.68134612653753, -8.554983953920763, -3.3430963440086963]"
$X_{474}$,2.3536347045993296,2.4706624779987507,-6.099060511578093,"[2.3536347045993296, 2.4706624779987507]","[2.3536347045993296, 2.4706624779987507, -6.099060511578093]"
$X_{475}$,17.99778444925761,-17.7841027843498,-289.8643310791391,"[17.99778444925761, -17.7841027843498]","[17.99778444925761, -17.7841027843498, -289.8643310791391]"
$X_{476}$,-14.522507998884775,-11.566795406867332,-75.47032173186435,"[-14.522507998884775, -11.566795406867332]","[-14.522507998884775, -11.566795406867332, -75.47032173186435]"
$X_{477}$,1.2229113929194178,18.521021340899047,128.8717471430188,"[1.2229113929194178, 18.521021340899047]","[1.2229113929194178, 18.521021340899047, 128.8717471430188]"
$X_{478}$,-7.440810964910982,-19.203244534258694,-119.25691730055327,"[-7.440810964910982, -19.203244534258694]","[-7.440810964910982, -19.203244534258694, -119.25691730055327]"
$X_{479}$,-18.03257773548797,19.488716125239797,262.6604623929073,"[-18.03257773548797, 19.488716125239797]","[-18.03257773548797, 19.488716125239797, 262.6604623929073]"
$X_{480}$,19.41949733771765,-14.894727187854354,-184.28667183515398,"[19.41949733771765, -14.894727187854354]","[19.41949733771765, -14.894727187854354, -184.28667183515398]"
$X_{481}$,9.300277227107113,1.0204242200313445,-4.0268872125168755,"[9.300277227107113, 1.0204242200313445]","[9.300277227107113, 1.0204242200313445, -4.0268872125168755]"
$X_{482}$,-18.846299359120664,18.988633040935035,236.9041933271308,"[-18.846299359120664, 18.988633040935035]","[-18.846299359120664, 18.988633040935035, 236.9041933271308]"
$X_{483}$,0.7075830324543553,-14.426708987053,-114.35867405929864,"[0.7075830324543553, -14.426708987053]","[0.7075830324543553, -14.426708987053, -114.35867405929864]"
$X_{484}$,17.473558722486054,8.911258603809124,-13.354479233935376,"[17.473558722486054, 8.911258603809124]","[17.473558722486054, 8.911258603809124, -13.354479233935376]"
$X_{485}$,-4.6864541218720035,6.787537975755722,131.148154533077,"[-4.6864541218720035, 6.787537975755722]","[-4.6864541218720035, 6.787537975755722, 131.148154533077]"
$X_{486}$,-14.622081788754532,-14.348044896828513,-40.518554736223805,"[-14.622081788754532, -14.348044896828513]","[-14.622081788754532, -14.348044896828513, -40.518554736223805]"
$X_{487}$,18.292244148537662,17.83178515211629,140.7152533619269,"[18.292244148537662, 17.83178515211629]","[18.292244148537662, 17.83178515211629, 140.7152533619269]"
$X_{488}$,13.142156165649709,3.4493622984776806,-46.249709737984105,"[13.142156165649709, 3.4493622984776806]","[13.142156165649709, 3.4493622984776806, -46.249709737984105]"
$X_{489}$,7.0510401106467135,4.9896667627509075,-17.050944036473332,"[7.0510401106467135, 4.9896667627509075]","[7.0510401106467135, 4.9896667627509075, -17.050944036473332]"
$X_{490}$,4.142909809283211,-1.8103465536520034,-8.578459911251421,"[4.142909809283211, -1.8103465536520034]","[4.142909809283211, -1.8103465536520034, -8.578459911251421]"
$X_{491}$,6.902936770717911,-6.109017205852716,-77.34359341819986,"[6.902936770717911, -6.109017205852716]","[6.902936770717911, -6.109017205852716, -77.34359341819986]"
$X_{492}$,8.194870800312188,-6.990368020323402,-114.569737787113,"[8.194870800312188, -6.990368020323402]","[8.194870800312188, -6.990368020323402, -114.569737787113]"
$X_{493}$,5.353387138855975,-14.452056557420892,-189.4948370095067,"[5.353387138855975, -14.452056557420892]","[5.353387138855975, -14.452056557420892, -189.4948370095067]"
$X_{494}$,9.932970254267879,1.961384653489766,-63.0159448212847,"[9.932970254267879, 1.961384653489766]","[9.932970254267879, 1.961384653489766, -63.0159448212847]"
