,Coordenada $x_{1}$,Coordenada $x_{2}$,Coordenada $x_{3}$,Punto,Categoría
$X_{1107}$,-8.237667940440998,-12.685890507979547,6.851282641684101,"[-8.237667940440998, -12.685890507979547, 6.851282641684101]",Clase 1
$X_{1108}$,-7.1683564925852306,-3.775316151293712,8.933590582605756,"[-7.1683564925852306, -3.775316151293712, 8.933590582605756]",Clase 1
$X_{1109}$,15.410146193227483,0.6599953553567985,11.13656708705961,"[15.410146193227483, 0.6599953553567985, 11.13656708705961]",Clase 1
$X_{1110}$,-0.266249937303197,10.343193248483189,16.624618044479462,"[-0.266249937303197, 10.343193248483189, 16.624618044479462]",Clase 1
$X_{1111}$,-13.313941651441606,-17.926710260172136,4.515132781852511,"[-13.313941651441606, -17.926710260172136, 4.515132781852511]",Clase 1
$X_{1112}$,-12.807680735673639,-17.560515032118435,8.737156884359095,"[-12.807680735673639, -17.560515032118435, 8.737156884359095]",Clase 1
$X_{1113}$,-0.7341401175960591,-15.017726070251772,10.170549782358474,"[-0.7341401175960591, -15.017726070251772, 10.170549782358474]",Clase 1
$X_{1114}$,-13.62979289892396,-17.572992506336057,1.4975074554956933,"[-13.62979289892396, -17.572992506336057, 1.4975074554956933]",Clase 1
$X_{1115}$,-17.836047478956495,-0.36395738417072465,18.731546423846993,"[-17.836047478956495, -0.36395738417072465, 18.731546423846993]",Clase 1
$X_{1116}$,-0.3270256007736485,-18.18795487008311,-1.362503778547861,"[-0.3270256007736485, -18.18795487008311, -1.362503778547861]",Clase 1
$X_{1117}$,19.33740668676156,-6.1105662965434995,-3.1352942428135258,"[19.33740668676156, -6.1105662965434995, -3.1352942428135258]",Clase 1
$X_{1118}$,18.707414485666078,14.827810725629917,14.169035659747848,"[18.707414485666078, 14.827810725629917, 14.169035659747848]",Clase 1
$X_{1119}$,19.40360995367432,0.6446130999478328,6.474173018170912,"[19.40360995367432, 0.6446130999478328, 6.474173018170912]",Clase 1
$X_{1120}$,13.096704839895509,-15.30473213434378,19.265668196376886,"[13.096704839895509, -15.30473213434378, 19.265668196376886]",Clase 1
$X_{1121}$,16.385658927299367,-14.969861123545481,-3.7648135801325893,"[16.385658927299367, -14.969861123545481, -3.7648135801325893]",Clase 1
$X_{1122}$,-4.706567312802413,-2.4885219433108254,18.61196451413221,"[-4.706567312802413, -2.4885219433108254, 18.61196451413221]",Clase 1
$X_{1123}$,19.296283568384965,0.2768176688642008,10.197073152191983,"[19.296283568384965, 0.2768176688642008, 10.197073152191983]",Clase 1
$X_{1124}$,-2.2391137092649096,-10.713648434286092,19.25320829481541,"[-2.2391137092649096, -10.713648434286092, 19.25320829481541]",Clase 1
$X_{1125}$,16.655304123080555,8.29982278600571,11.754202991593012,"[16.655304123080555, 8.29982278600571, 11.754202991593012]",Clase 1
$X_{1126}$,-14.30167536179943,-9.923223314186767,7.591727689464566,"[-14.30167536179943, -9.923223314186767, 7.591727689464566]",Clase 1
$X_{1127}$,8.016819609689477,-11.145395007360737,15.467359317824943,"[8.016819609689477, -11.145395007360737, 15.467359317824943]",Clase 1
$X_{1128}$,17.6720160287948,-6.889290058960572,12.97073861067885,"[17.6720160287948, -6.889290058960572, 12.97073861067885]",Clase 1
$X_{1129}$,-8.941254519957514,-9.716478716220172,16.51958099494371,"[-8.941254519957514, -9.716478716220172, 16.51958099494371]",Clase 1
$X_{1130}$,14.091752152778156,-2.107387907427057,8.881440583324299,"[14.091752152778156, -2.107387907427057, 8.881440583324299]",Clase 1
$X_{1131}$,0.6759472586779509,-1.879879408188323,17.09870394339309,"[0.6759472586779509, -1.879879408188323, 17.09870394339309]",Clase 1
$X_{1132}$,15.82248493984816,6.248308148665359,15.378768448570142,"[15.82248493984816, 6.248308148665359, 15.378768448570142]",Clase 1
$X_{1133}$,2.0974978812758316,4.1458601081966435,18.460057153589673,"[2.0974978812758316, 4.1458601081966435, 18.460057153589673]",Clase 1
$X_{1134}$,7.84687615461571,-5.663500093109789,9.209043175372088,"[7.84687615461571, -5.663500093109789, 9.209043175372088]",Clase 1
$X_{1135}$,-17.943471514561896,-10.102780317604694,15.728691566064988,"[-17.943471514561896, -10.102780317604694, 15.728691566064988]",Clase 1
$X_{1136}$,-16.876576306532364,-12.844292682719853,14.586400646967633,"[-16.876576306532364, -12.844292682719853, 14.586400646967633]",Clase 1
$X_{1137}$,16.204004577771926,-7.868199822201305,-2.9019929349077316,"[16.204004577771926, -7.868199822201305, -2.9019929349077316]",Clase 1
$X_{1138}$,-15.000804096701138,-11.816960496053163,15.657713624788812,"[-15.000804096701138, -11.816960496053163, 15.657713624788812]",Clase 1
$X_{1139}$,-9.900687743551542,-13.197920040534736,2.6102870201372887,"[-9.900687743551542, -13.197920040534736, 2.6102870201372887]",Clase 1
$X_{1140}$,-1.6480442573388423,-7.827907438062493,10.622996671416068,"[-1.6480442573388423, -7.827907438062493, 10.622996671416068]",Clase 1
$X_{1141}$,-11.278355333711879,-19.890046192661828,6.916825082040411,"[-11.278355333711879, -19.890046192661828, 6.916825082040411]",Clase 1
$X_{1142}$,-10.565343191337199,-2.5103991226634825,15.32353182343482,"[-10.565343191337199, -2.5103991226634825, 15.32353182343482]",Clase 1
$X_{1143}$,6.6055614135590375,-9.121000394866998,12.106550308821113,"[6.6055614135590375, -9.121000394866998, 12.106550308821113]",Clase 1
$X_{1144}$,19.384448918136798,2.887555842469137,10.325489619728021,"[19.384448918136798, 2.887555842469137, 10.325489619728021]",Clase 1
$X_{1145}$,3.671831189028673,-11.460078239975267,5.373892401363886,"[3.671831189028673, -11.460078239975267, 5.373892401363886]",Clase 1
$X_{1146}$,8.032557722590084,3.412925936611746,8.739333965507555,"[8.032557722590084, 3.412925936611746, 8.739333965507555]",Clase 1
$X_{1147}$,6.342774733166181,-1.5426375449962393,7.779804438780673,"[6.342774733166181, -1.5426375449962393, 7.779804438780673]",Clase 1
$X_{1148}$,-2.122554358752076,3.100341133596455,19.237321887651923,"[-2.122554358752076, 3.100341133596455, 19.237321887651923]",Clase 1
$X_{1149}$,-9.764370388288445,7.237538259731053,17.157240424675514,"[-9.764370388288445, 7.237538259731053, 17.157240424675514]",Clase 1
$X_{1150}$,16.13601494161793,-17.26311593140703,-11.318356128676331,"[16.13601494161793, -17.26311593140703, -11.318356128676331]",Clase 1
$X_{1151}$,-18.91281806146699,-3.9209054343134078,16.287076512628936,"[-18.91281806146699, -3.9209054343134078, 16.287076512628936]",Clase 1
$X_{1152}$,-19.3651440256328,5.286926544723261,19.597971660793114,"[-19.3651440256328, 5.286926544723261, 19.597971660793114]",Clase 1
$X_{1153}$,10.397910417260086,0.27968726659034715,19.121314921478543,"[10.397910417260086, 0.27968726659034715, 19.121314921478543]",Clase 1
$X_{1154}$,-3.7394651782043127,-1.9529227101172566,16.866541569728774,"[-3.7394651782043127, -1.9529227101172566, 16.866541569728774]",Clase 1
$X_{1155}$,8.052385156826173,-11.583167965886094,-3.283225736444745,"[8.052385156826173, -11.583167965886094, -3.283225736444745]",Clase 1
$X_{1156}$,-2.012352557554003,-1.9983083544286444,6.373148950670327,"[-2.012352557554003, -1.9983083544286444, 6.373148950670327]",Clase 1
$X_{1157}$,0.29115859330978466,1.197138170201768,8.094910780319672,"[0.29115859330978466, 1.197138170201768, 8.094910780319672]",Clase 1
$X_{1158}$,10.071424800537933,4.9657357561202495,15.957034815978773,"[10.071424800537933, 4.9657357561202495, 15.957034815978773]",Clase 1
$X_{1159}$,12.456141284101292,-0.245835131563787,19.476311733595168,"[12.456141284101292, -0.245835131563787, 19.476311733595168]",Clase 1
$X_{1160}$,-11.540033118445319,3.2796509164471033,15.379800197886816,"[-11.540033118445319, 3.2796509164471033, 15.379800197886816]",Clase 1
$X_{1161}$,7.169658451948969,14.416427470231817,14.678028036073762,"[7.169658451948969, 14.416427470231817, 14.678028036073762]",Clase 1
$X_{1162}$,5.568166342982494,-14.214875409822838,10.856152768610173,"[5.568166342982494, -14.214875409822838, 10.856152768610173]",Clase 1
$X_{1163}$,18.18789168397221,-9.470078631680288,4.014385133777036,"[18.18789168397221, -9.470078631680288, 4.014385133777036]",Clase 1
$X_{1164}$,-6.897301957282128,7.00324285609538,14.875755062591097,"[-6.897301957282128, 7.00324285609538, 14.875755062591097]",Clase 1
$X_{1165}$,12.340639988852175,-14.260031622662602,11.628731626624457,"[12.340639988852175, -14.260031622662602, 11.628731626624457]",Clase 1
$X_{1166}$,16.299708423354573,-2.353629827267511,3.8244662438271604,"[16.299708423354573, -2.353629827267511, 3.8244662438271604]",Clase 1
$X_{1167}$,19.858066551058215,4.263345413007119,8.83196094108115,"[19.858066551058215, 4.263345413007119, 8.83196094108115]",Clase 1
$X_{1168}$,18.763545460861238,-4.319285375163728,0.35277654745275555,"[18.763545460861238, -4.319285375163728, 0.35277654745275555]",Clase 1
$X_{1169}$,9.686520584424649,-7.2846935154709325,-1.4971048757664995,"[9.686520584424649, -7.2846935154709325, -1.4971048757664995]",Clase 1
$X_{1170}$,15.31909722106932,-11.28308350663971,7.634057781130743,"[15.31909722106932, -11.28308350663971, 7.634057781130743]",Clase 1
$X_{1171}$,-14.289646280108554,-3.382258928676123,14.073983717670217,"[-14.289646280108554, -3.382258928676123, 14.073983717670217]",Clase 1
$X_{1172}$,15.032046772079681,11.219576890455087,18.464302691215487,"[15.032046772079681, 11.219576890455087, 18.464302691215487]",Clase 1
$X_{1173}$,0.16379978805624162,-15.24897430021593,17.517853454059164,"[0.16379978805624162, -15.24897430021593, 17.517853454059164]",Clase 1
$X_{1174}$,-0.0641160378437462,-10.939995407770432,18.914164925864362,"[-0.0641160378437462, -10.939995407770432, 18.914164925864362]",Clase 1
$X_{1175}$,11.535789583839083,-13.641236682723669,16.6929607406275,"[11.535789583839083, -13.641236682723669, 16.6929607406275]",Clase 1
$X_{1176}$,6.442492091003004,-16.9549212750199,13.438238742912716,"[6.442492091003004, -16.9549212750199, 13.438238742912716]",Clase 1
$X_{1177}$,9.871389235147504,4.85661319337321,8.805845235167634,"[9.871389235147504, 4.85661319337321, 8.805845235167634]",Clase 1
$X_{1178}$,9.671367285560258,-17.58869075683276,7.3174505728697845,"[9.671367285560258, -17.58869075683276, 7.3174505728697845]",Clase 1
$X_{1179}$,-0.3040005602549911,-3.7789556420308372,6.588184385554467,"[-0.3040005602549911, -3.7789556420308372, 6.588184385554467]",Clase 1
$X_{1180}$,0.2209332861501352,-5.914134245727741,5.5593882528358805,"[0.2209332861501352, -5.914134245727741, 5.5593882528358805]",Clase 1
$X_{1181}$,17.550683856156923,-12.072642729130374,7.787631864881206,"[17.550683856156923, -12.072642729130374, 7.787631864881206]",Clase 1
$X_{1182}$,3.367747204757343,4.114783195644073,9.724231384532303,"[3.367747204757343, 4.114783195644073, 9.724231384532303]",Clase 1
$X_{1183}$,12.73916210125089,15.215129294092662,14.162618454501818,"[12.73916210125089, 15.215129294092662, 14.162618454501818]",Clase 1
$X_{1184}$,5.6979444214889305,-5.43458792876994,9.992599348562685,"[5.6979444214889305, -5.43458792876994, 9.992599348562685]",Clase 1
$X_{1185}$,-18.716458445359017,-18.60953472675535,18.04406213451618,"[-18.716458445359017, -18.60953472675535, 18.04406213451618]",Clase 1
$X_{1186}$,-5.538966394242637,-6.495094831707986,18.110845969389587,"[-5.538966394242637, -6.495094831707986, 18.110845969389587]",Clase 1
$X_{1187}$,-5.016483160104137,-19.357303800762303,18.37344926636296,"[-5.016483160104137, -19.357303800762303, 18.37344926636296]",Clase 1
$X_{1188}$,-7.371589257100851,-13.720743870795364,16.118304386261386,"[-7.371589257100851, -13.720743870795364, 16.118304386261386]",Clase 1
$X_{1189}$,2.8837034106667403,0.6829094533487492,19.468889438207675,"[2.8837034106667403, 0.6829094533487492, 19.468889438207675]",Clase 1
$X_{1190}$,-15.005951637890597,5.712345354751044,19.932620806662406,"[-15.005951637890597, 5.712345354751044, 19.932620806662406]",Clase 1
$X_{1191}$,-2.9179603941758643,-4.515764963809005,12.73873952242193,"[-2.9179603941758643, -4.515764963809005, 12.73873952242193]",Clase 1
$X_{1192}$,-12.762781516569714,-8.0838002871364,18.929230416119644,"[-12.762781516569714, -8.0838002871364, 18.929230416119644]",Clase 1
$X_{1193}$,8.017528373331267,-16.219428190086344,-7.552128152496129,"[8.017528373331267, -16.219428190086344, -7.552128152496129]",Clase 1
$X_{1194}$,-2.9164282267427133,-17.537895060275122,5.828176442757503,"[-2.9164282267427133, -17.537895060275122, 5.828176442757503]",Clase 1
$X_{1195}$,-3.499574906470599,-18.10397647335524,7.865522727598911,"[-3.499574906470599, -18.10397647335524, 7.865522727598911]",Clase 1
$X_{1196}$,10.040354881725499,-14.354765426679004,1.9665349554631462,"[10.040354881725499, -14.354765426679004, 1.9665349554631462]",Clase 1
$X_{1197}$,-5.7542107262771225,-5.301362132506888,7.787326958332521,"[-5.7542107262771225, -5.301362132506888, 7.787326958332521]",Clase 1
$X_{1198}$,13.212548204219999,18.590976091185894,18.684900720990292,"[13.212548204219999, 18.590976091185894, 18.684900720990292]",Clase 1
$X_{1199}$,17.890757323323612,2.6096470325528003,14.851788521329034,"[17.890757323323612, 2.6096470325528003, 14.851788521329034]",Clase 1
$X_{1200}$,15.19324996267688,5.102167748467284,10.434350815023997,"[15.19324996267688, 5.102167748467284, 10.434350815023997]",Clase 1
$X_{1201}$,-1.606437611282523,-17.780851787599165,18.53891507061595,"[-1.606437611282523, -17.780851787599165, 18.53891507061595]",Clase 1
$X_{1202}$,-9.729749706604425,-11.806542275409452,14.021490766572555,"[-9.729749706604425, -11.806542275409452, 14.021490766572555]",Clase 1
$X_{1203}$,6.696986057314977,-8.035023704610605,3.6372161477294256,"[6.696986057314977, -8.035023704610605, 3.6372161477294256]",Clase 1
$X_{1204}$,-4.500105446698793,-18.3031133122849,17.668672960395703,"[-4.500105446698793, -18.3031133122849, 17.668672960395703]",Clase 1
$X_{1205}$,14.384011901544717,-5.028203705024513,18.84643569016913,"[14.384011901544717, -5.028203705024513, 18.84643569016913]",Clase 1
$X_{1206}$,14.008415684619408,-10.488933290995757,-1.6886451614500828,"[14.008415684619408, -10.488933290995757, -1.6886451614500828]",Clase 1
$X_{1207}$,-19.679294751152838,-14.368121288844641,4.373070739389675,"[-19.679294751152838, -14.368121288844641, 4.373070739389675]",Clase 1
$X_{1208}$,0.13863328106651096,-13.359827537616976,5.676814276952928,"[0.13863328106651096, -13.359827537616976, 5.676814276952928]",Clase 1
$X_{1209}$,-9.682552240303668,-19.742467511449455,11.130003960955136,"[-9.682552240303668, -19.742467511449455, 11.130003960955136]",Clase 1
$X_{1210}$,15.056438205855073,-17.5695803757503,-10.909476035507017,"[15.056438205855073, -17.5695803757503, -10.909476035507017]",Clase 1
$X_{1211}$,-8.645697733110541,-19.166606952380985,-0.7185741178037155,"[-8.645697733110541, -19.166606952380985, -0.7185741178037155]",Clase 1
$X_{1212}$,13.806854022947974,15.96847211183831,16.320602285845133,"[13.806854022947974, 15.96847211183831, 16.320602285845133]",Clase 1
$X_{1213}$,1.29112777902035,-11.43503646669262,5.6704281665849265,"[1.29112777902035, -11.43503646669262, 5.6704281665849265]",Clase 1
$X_{1214}$,17.375087702185127,-14.340724841937774,-1.6178911200151056,"[17.375087702185127, -14.340724841937774, -1.6178911200151056]",Clase 1
$X_{1215}$,4.309469756601914,-5.619267542130725,7.771213207104715,"[4.309469756601914, -5.619267542130725, 7.771213207104715]",Clase 1
$X_{1216}$,-15.464368913442641,-16.88232081909282,14.02023928493805,"[-15.464368913442641, -16.88232081909282, 14.02023928493805]",Clase 1
$X_{1217}$,10.478908988228156,-10.981546931976759,-6.1344627714758495,"[10.478908988228156, -10.981546931976759, -6.1344627714758495]",Clase 1
$X_{1218}$,7.808391101561508,-6.455867539619241,-2.2096656563916923,"[7.808391101561508, -6.455867539619241, -2.2096656563916923]",Clase 1
$X_{1219}$,10.387905016910018,-5.592008760292423,19.753885255674916,"[10.387905016910018, -5.592008760292423, 19.753885255674916]",Clase 1
$X_{1220}$,-13.577315054858596,-15.896428241273451,9.137011507338553,"[-13.577315054858596, -15.896428241273451, 9.137011507338553]",Clase 1
$X_{1221}$,18.295705374515904,-8.621531481776845,13.894365497203118,"[18.295705374515904, -8.621531481776845, 13.894365497203118]",Clase 1
$X_{1222}$,8.785757616833088,-11.08373291980949,15.083446387412536,"[8.785757616833088, -11.08373291980949, 15.083446387412536]",Clase 1
$X_{1223}$,10.815352331729233,10.657719802083527,19.96446970974796,"[10.815352331729233, 10.657719802083527, 19.96446970974796]",Clase 1
$X_{1224}$,-10.221872124321262,-9.20910603312516,2.487982675360559,"[-10.221872124321262, -9.20910603312516, 2.487982675360559]",Clase 1
$X_{1225}$,-11.322358567001856,-12.079398657838759,2.1494306336933704,"[-11.322358567001856, -12.079398657838759, 2.1494306336933704]",Clase 1
$X_{1226}$,-11.841928449073635,-15.640066027685474,15.225602185134683,"[-11.841928449073635, -15.640066027685474, 15.225602185134683]",Clase 1
$X_{1227}$,19.566424225221333,-13.133973119758835,-0.2958152284008264,"[19.566424225221333, -13.133973119758835, -0.2958152284008264]",Clase 1
$X_{1228}$,-6.349095168923693,-9.739688922840388,12.433284291064979,"[-6.349095168923693, -9.739688922840388, 12.433284291064979]",Clase 1
$X_{1229}$,-7.043978433703941,-9.91058613777386,7.78258147150693,"[-7.043978433703941, -9.91058613777386, 7.78258147150693]",Clase 1
$X_{1230}$,-3.559925663667979,1.1577639081495015,14.392363565350678,"[-3.559925663667979, 1.1577639081495015, 14.392363565350678]",Clase 1
$X_{1231}$,-15.768723050361707,-6.788990921399076,14.316446923348863,"[-15.768723050361707, -6.788990921399076, 14.316446923348863]",Clase 1
$X_{1232}$,3.2199393079624237,-7.166367355300046,5.760879621382028,"[3.2199393079624237, -7.166367355300046, 5.760879621382028]",Clase 1
$X_{1233}$,-15.20929966827849,-18.90353384553261,10.832351438512305,"[-15.20929966827849, -18.90353384553261, 10.832351438512305]",Clase 1
$X_{1234}$,4.298813830018965,14.017905646797445,19.358633340769337,"[4.298813830018965, 14.017905646797445, 19.358633340769337]",Clase 1
$X_{1235}$,-9.276701218773745,-8.605879800665672,3.6104132002249614,"[-9.276701218773745, -8.605879800665672, 3.6104132002249614]",Clase 1
$X_{1236}$,13.75580983601563,-4.760116480327383,13.960814145295224,"[13.75580983601563, -4.760116480327383, 13.960814145295224]",Clase 1
$X_{1237}$,0.9509049975441464,4.496014948324834,18.340870436687155,"[0.9509049975441464, 4.496014948324834, 18.340870436687155]",Clase 1
$X_{1238}$,1.0948670738263502,-4.053968406451212,5.78965650486581,"[1.0948670738263502, -4.053968406451212, 5.78965650486581]",Clase 1
$X_{1239}$,13.12474361943935,-8.74577101214944,11.077023834911031,"[13.12474361943935, -8.74577101214944, 11.077023834911031]",Clase 1
$X_{1240}$,-13.867348622450898,-18.48718417241389,2.719875179561839,"[-13.867348622450898, -18.48718417241389, 2.719875179561839]",Clase 1
$X_{1241}$,9.483504518444313,-11.931346092204116,11.179722732108171,"[9.483504518444313, -11.931346092204116, 11.179722732108171]",Clase 1
$X_{1242}$,1.013683725530754,-2.9398529395103523,9.036990517002362,"[1.013683725530754, -2.9398529395103523, 9.036990517002362]",Clase 1
$X_{1243}$,-3.914403716882674,-17.348117264213347,-4.980257670413932,"[-3.914403716882674, -17.348117264213347, -4.980257670413932]",Clase 1
$X_{1244}$,13.153301039121459,9.008671199704466,10.795928917670906,"[13.153301039121459, 9.008671199704466, 10.795928917670906]",Clase 1
$X_{1245}$,13.302472969008413,15.427256840712403,17.539747927169614,"[13.302472969008413, 15.427256840712403, 17.539747927169614]",Clase 1
$X_{1246}$,5.69344431088286,-2.4341429106759414,9.122552823176378,"[5.69344431088286, -2.4341429106759414, 9.122552823176378]",Clase 1
$X_{1247}$,0.7590138624049168,5.55960247121574,11.820850528900273,"[0.7590138624049168, 5.55960247121574, 11.820850528900273]",Clase 1
$X_{1248}$,14.3447078706862,-16.322179772987617,-11.610460848094068,"[14.3447078706862, -16.322179772987617, -11.610460848094068]",Clase 1
$X_{1249}$,-17.833513992573028,-15.822013131780412,5.582239185960567,"[-17.833513992573028, -15.822013131780412, 5.582239185960567]",Clase 1
$X_{1250}$,12.69752890630906,15.47829820246055,13.714502171131613,"[12.69752890630906, 15.47829820246055, 13.714502171131613]",Clase 1
$X_{1251}$,2.944412122490778,7.14958223892301,-16.04830143613135,"[2.944412122490778, 7.14958223892301, -16.04830143613135]",Clase 2
$X_{1252}$,15.025094676415442,18.35548951843173,-14.438916261535706,"[15.025094676415442, 18.35548951843173, -14.438916261535706]",Clase 2
$X_{1253}$,-7.868149754303527,8.107811881434834,-6.722209493506348,"[-7.868149754303527, 8.107811881434834, -6.722209493506348]",Clase 2
$X_{1254}$,-11.660377130204335,9.21731885336279,-0.42956868623552324,"[-11.660377130204335, 9.21731885336279, -0.42956868623552324]",Clase 2
$X_{1255}$,-18.303439348537353,18.29690432586375,11.635547434770434,"[-18.303439348537353, 18.29690432586375, 11.635547434770434]",Clase 2
$X_{1256}$,13.233158628547116,-2.4326368978550192,-14.848431479426054,"[13.233158628547116, -2.4326368978550192, -14.848431479426054]",Clase 2
$X_{1257}$,-19.615786961864732,-5.525518387876902,-7.425469799600805,"[-19.615786961864732, -5.525518387876902, -7.425469799600805]",Clase 2
$X_{1258}$,7.247678434634167,-4.293549728517387,-17.283897611191815,"[7.247678434634167, -4.293549728517387, -17.283897611191815]",Clase 2
$X_{1259}$,4.648403948655542,5.336892781257298,-13.482865601816169,"[4.648403948655542, 5.336892781257298, -13.482865601816169]",Clase 2
$X_{1260}$,-13.281202145064954,13.108343103487954,-7.186604901175251,"[-13.281202145064954, 13.108343103487954, -7.186604901175251]",Clase 2
$X_{1261}$,-7.400580065950905,-1.6195639273442275,-4.975368820096136,"[-7.400580065950905, -1.6195639273442275, -4.975368820096136]",Clase 2
$X_{1262}$,4.632896483924505,11.01906272163523,-1.241724022223604,"[4.632896483924505, 11.01906272163523, -1.241724022223604]",Clase 2
$X_{1263}$,-15.036527053485823,16.25258248674659,-11.13562497720158,"[-15.036527053485823, 16.25258248674659, -11.13562497720158]",Clase 2
$X_{1264}$,-6.3587645005759885,6.356842169804029,3.2402929415163264,"[-6.3587645005759885, 6.356842169804029, 3.2402929415163264]",Clase 2
$X_{1265}$,1.9005077506739418,11.638474260998702,-10.920925374493425,"[1.9005077506739418, 11.638474260998702, -10.920925374493425]",Clase 2
$X_{1266}$,16.337866103420524,9.801635853620525,-18.379456080604932,"[16.337866103420524, 9.801635853620525, -18.379456080604932]",Clase 2
$X_{1267}$,-19.00983244429306,15.27465724727908,8.229691016263658,"[-19.00983244429306, 15.27465724727908, 8.229691016263658]",Clase 2
$X_{1268}$,-11.764352968330027,19.152784063994694,-12.20014377015838,"[-11.764352968330027, 19.152784063994694, -12.20014377015838]",Clase 2
$X_{1269}$,-14.312188825792447,-12.614957942978231,-13.486044007734769,"[-14.312188825792447, -12.614957942978231, -13.486044007734769]",Clase 2
$X_{1270}$,-5.942576357625121,4.905819287192678,1.2488333899180617,"[-5.942576357625121, 4.905819287192678, 1.2488333899180617]",Clase 2
$X_{1271}$,-9.984557662976625,-1.9798153313686093,-17.52617221823847,"[-9.984557662976625, -1.9798153313686093, -17.52617221823847]",Clase 2
$X_{1272}$,-9.98990272998781,8.624250881412678,3.241544680491412,"[-9.98990272998781, 8.624250881412678, 3.241544680491412]",Clase 2
$X_{1273}$,2.516012675964845,12.626685802414336,-9.39970545624027,"[2.516012675964845, 12.626685802414336, -9.39970545624027]",Clase 2
$X_{1274}$,-11.702305188811565,11.254353694912702,-7.050696212617943,"[-11.702305188811565, 11.254353694912702, -7.050696212617943]",Clase 2
$X_{1275}$,2.73756294375368,-3.736431661755798,-18.79425524108975,"[2.73756294375368, -3.736431661755798, -18.79425524108975]",Clase 2
$X_{1276}$,2.29439697669363,-6.907357011949005,-18.928849183265463,"[2.29439697669363, -6.907357011949005, -18.928849183265463]",Clase 2
$X_{1277}$,2.2720591246262742,12.980766899876237,3.3677754615899005,"[2.2720591246262742, 12.980766899876237, 3.3677754615899005]",Clase 2
$X_{1278}$,7.038436921701134,14.237452793886327,-4.6552235306528225,"[7.038436921701134, 14.237452793886327, -4.6552235306528225]",Clase 2
$X_{1279}$,3.7750841576666296,16.434442626689375,-5.639997554107987,"[3.7750841576666296, 16.434442626689375, -5.639997554107987]",Clase 2
$X_{1280}$,19.284366842867257,11.921597232915978,-8.89275434647173,"[19.284366842867257, 11.921597232915978, -8.89275434647173]",Clase 2
$X_{1281}$,-0.41286193340848953,6.9759155676053055,-5.88194596427261,"[-0.41286193340848953, 6.9759155676053055, -5.88194596427261]",Clase 2
$X_{1282}$,-17.78027502321246,11.757915404152598,-13.82184888990054,"[-17.78027502321246, 11.757915404152598, -13.82184888990054]",Clase 2
$X_{1283}$,-9.461211047062648,4.163085146029992,-10.699708863707489,"[-9.461211047062648, 4.163085146029992, -10.699708863707489]",Clase 2
$X_{1284}$,7.511886330384975,-4.210553303010327,-16.712699214862244,"[7.511886330384975, -4.210553303010327, -16.712699214862244]",Clase 2
$X_{1285}$,3.167935332276379,13.240185192632204,-3.2634435224227545,"[3.167935332276379, 13.240185192632204, -3.2634435224227545]",Clase 2
$X_{1286}$,10.119328275327305,7.765528792592246,-17.969910139369954,"[10.119328275327305, 7.765528792592246, -17.969910139369954]",Clase 2
$X_{1287}$,14.853492603278589,18.8986293653559,-18.845096911859457,"[14.853492603278589, 18.8986293653559, -18.845096911859457]",Clase 2
$X_{1288}$,-13.203809741495407,-3.3618416306176684,-16.011445397712215,"[-13.203809741495407, -3.3618416306176684, -16.011445397712215]",Clase 2
$X_{1289}$,14.142513691446254,-8.611358038441214,-19.10699800452722,"[14.142513691446254, -8.611358038441214, -19.10699800452722]",Clase 2
$X_{1290}$,-19.332909317033984,19.917402539656734,-0.24777227065285246,"[-19.332909317033984, 19.917402539656734, -0.24777227065285246]",Clase 2
$X_{1291}$,-19.16902793220865,-3.4297869738508844,-7.233965778687757,"[-19.16902793220865, -3.4297869738508844, -7.233965778687757]",Clase 2
$X_{1292}$,-17.587149565671343,12.500222778370372,-16.062010841483314,"[-17.587149565671343, 12.500222778370372, -16.062010841483314]",Clase 2
$X_{1293}$,-4.821289548504396,18.976589480313876,-3.8261255518176718,"[-4.821289548504396, 18.976589480313876, -3.8261255518176718]",Clase 2
$X_{1294}$,13.203584390389508,15.472704143845526,-11.068409011174802,"[13.203584390389508, 15.472704143845526, -11.068409011174802]",Clase 2
$X_{1295}$,19.89240241815226,16.505177900686043,-11.240929452828293,"[19.89240241815226, 16.505177900686043, -11.240929452828293]",Clase 2
$X_{1296}$,-8.438142993353232,15.586520174216474,7.19797384280006,"[-8.438142993353232, 15.586520174216474, 7.19797384280006]",Clase 2
$X_{1297}$,17.72676253945334,19.42190497442327,-2.284615309637598,"[17.72676253945334, 19.42190497442327, -2.284615309637598]",Clase 2
$X_{1298}$,-13.670669334363676,-3.438970647070544,-14.165315532595542,"[-13.670669334363676, -3.438970647070544, -14.165315532595542]",Clase 2
$X_{1299}$,-0.47899477977050964,10.409763281298048,3.3761852772582266,"[-0.47899477977050964, 10.409763281298048, 3.3761852772582266]",Clase 2
$X_{1300}$,-14.870717194264692,-2.3632411058479406,0.02839855732285912,"[-14.870717194264692, -2.3632411058479406, 0.02839855732285912]",Clase 2
$X_{1301}$,6.100818146466899,3.7696082361209164,-8.586838989413742,"[6.100818146466899, 3.7696082361209164, -8.586838989413742]",Clase 2
$X_{1302}$,-12.902948964089864,13.829605680867026,5.20644657582389,"[-12.902948964089864, 13.829605680867026, 5.20644657582389]",Clase 2
$X_{1303}$,17.92868087814351,18.002319727192926,2.9433002376581676,"[17.92868087814351, 18.002319727192926, 2.9433002376581676]",Clase 2
